가격,"값

"
부속품,"부속

"
부엌,"주방

"
부의금,"조위금, 조의금
"
부임지,"임지

"
부자,"자산가, 재산가

"
부자간,"부자지간

"
부자지간,"부자간

"
부조리,"비리

"
부주의,"방심
"
부착,"장착

"
부처,"불상
"
부침,"부침개
"
부침개,"부침1, 지짐이

"
부평초,"개구리밥

"
부하,"수하

"
부형,"학부형

"
북,"북쪽

"
북녘,"북쪽
"
북동,"북동쪽

"
북동쪽,"북동

"
북미,"북아메리카

"
북방,"북쪽
"
북상,"북진
"
북서,"북서쪽

"
북서쪽,"북서

"
북서풍,"서북풍

"
북아메리카,"북미

"
북진,"북상

"
북쪽,"북2, 북녘, 북방, 북측
"
북쪽,"북측
"
북측,"북쪽

"
북측,"북쪽
"
북한,"이북
"
분,"가루, 분말

"
분가루,"분2

"
분담,"분임
"
분만,"해산1, 출산

"
분말,"가루, 분2

"
분배,"배분

"
분실물,"유실물

"
분야,"부문, 영역, 경지

"
분임,"분담
"
분전,"분투

"
분진,"티끌

"
분투,"분전

"
분파,"지류

"
분필,"백묵

"
분홍,"분홍빛, 분홍색, 핑크

"
분홍빛,"분홍, 분홍색, 핑크

"
분홍색,"분홍, 분홍빛, 핑크

"
불,"화재

"
불경기,"불황
"
불공평,"공평

"
불구자,"장애인, 장애자

"
불국사,"경주 불국사

"
불기,"불기운, 화기1

"
불기운,"불기, 화기1

"
불덩어리,"불덩이

"
불덩어리,"불덩이

"
불덩어리,"불덩이

"
불덩이,"불덩어리

"
불덩이,"불덩어리

"
불덩이,"불덩어리

"
불란서,"프랑스

"
불량자,"어깨

"
불륜,"패륜

"
불만,"불만족

"
불만족,"불만
"
불문법,"불문율
"
불문율,"불문법

"
불사신,"불사조

"
불사조,"불사신

"
불승,"승4, 중1

"
불알,"고환

"
불어,"프랑스어

"
불입금,"납부금

"
불입액,"납부금

"
불자동차,"소방차

"
불참,"불참석

"
불참석,"불참

"
불합격,"낙제
"
불합리,"비합리
"
불황,"불경기
"
붉은빛,"붉은색, 홍, 홍색

"
붉은색,"붉은빛, 홍, 홍색

"
브랜드,"상표

"
비,"빗자루

"
비,"비례

"
비,"비석

"
비결,"기술1, 노하우, 비법

"
비례,"비3

"
비리,"부조리
"
비방,"비법

"
비법,"기술1, 노하우, 비결, 비방1

"
비석,"비4

"
비소설,"논픽션

"
비속어,"속어

"
비옷,"우의2

"
비즈니스,"사업

"
비탄,"통탄

"
비탈길,"경사로

"
비판,"비평, 평론

"
비평,"비판, 평론

"
비평가,"평론가

"
비합리,"불합리

"
빈곤,"곤궁

"
빈민,"영세민

"
빈방,"공방3

"
빈손,"맨손
"
빈손,"맨손
"
빈자리,"공석2

"
빈자리,"공석2
"
빈칸,"공란

"
빈혈,"빈혈증

"
빈혈증,"빈혈

"
빗,"머리빗

"
빗금,"사선2

"
빗속,"우중

"
빗자루,"비2

"
빛,"광2

"
빛깔,"색깔, 색채
"
빛살,"광선

"
빡빡머리,"까까머리, 중머리

"
빨간불,"적신호
"
빨간불,"적신호
"
빨랫비누,"세탁비누

"
빨치산,"공비2

"
빼기,"마이너스
"
뺄셈,"감산2
"
뺨따귀,"따귀

"
뼈,"골3

"
뼈,"뼈대

"
뼈,"뼈대

"
뼈대,"뼈

"
뼈대,"뼈

"
뼈마디,"관절

"
뼛속,"골수, 골3

"
뼛속,"골수

"
사,"죽음
"
사각,"네모, 사각형

"
사각형,"네모, 사각2

"
사거리,"네거리

"
사계,"사계절, 사철

"
사계절,"사계, 사철

"
사공,"뱃사공

"
사관,"역사관

"
사글세,"월세

"
사글세,"월세방

"
사냥,"수렵

"
사념,"사려, 정념

"
사돈댁,"안사돈

"
사동,"사역

"
사람,"인간

"
사람,"인간

"
사려,"사념

"
사립대,"사립 대학
"
사무원,"사무직원

"
사무직원,"사무원

"
사복,"평복

"
사비,"자비1
"
사상,"역사상

"
사생,"생사

"
사선,"빗금

"
사슬,"쇠사슬, 체인

"
사실,"정말1, 참말1

"
사실,"정말1, 참말1

"
사실,"정말1, 참말1

"
사실주의,"리얼리즘

"
사양,"낙조, 석양

"
사업,"비즈니스
"
사업가,"사업자

"
사업자,"사업가

"
사역,"사동

"
사원,"회사원

"
사유,"연고2

"
사임,"사직2
"
사정,"곡절1

"
사직,"사임

"
사진기,"카메라

"
사진첩,"앨범

"
사찰,"절1

"
사철,"사계, 사계절

"
사체,"송장1, 시체, 주검

"
사탄,"마귀, 악마

"
사탕,"캔디

"
사투리,"방언
"
사학,"역사, 역사학

"
사환,"급사2

"
사회,"사회자

"
사회자,"사회1

"
산간,"산골

"
산골,"산간

"
산골,"산골짜기

"
산골짜기,"산골
"
산꼭대기,"산정1, 절정, 정상3

"
산나물,"산채

"
산동네,"달동네

"
산들바람,"미풍2
큰말 선들바람

"
산등,"등성이, 산등성이

"
산등성이,"등성이, 산등
"
산물,"소산

"
산물,"소산

"
산보,"산책

"
산봉우리,"봉우리1
"
산소,"묘소

"
산속,"산중

"
산신,"산신령

"
산신령,"산신

"
산울림,"메아리

"
산정,"산꼭대기, 절정, 정상3

"
산중,"산속

"
산채,"산나물

"
산책,"산보

"
산타,"산타클로스

"
산타클로스,"산타

"
산하,"산천

"
살,"살코기

"
살,"화살

"
살균,"멸균
"
살덩어리,"살덩이

"
살덩어리,"살덩이

"
살덩이,"살덩어리

"
살덩이,"살덩어리

"
살림,"살림살이

"
살림,"살림살이

"
살림,"살림살이

"
살림살이,"살림

"
살림살이,"살림

"
살림살이,"살림

"
살붙이,"피붙이
"
살빛,"살색

"
살색,"살빛

"
살얼음,"박빙

"
살인,"살해

"
살인범,"살해범

"
살충제,"구충제

"
살코기,"살1

"
살쾡이,"들고양이

"
살해,"살인

"
살해범,"살인범

"
삶,"생
"
삼각,"삼각형

"
삼각형,"삼각, 세모, 세모꼴

"
삼베,"베

"
삼복더위,"복더위
"
삼자,"제삼자

"
삽시간,"순간, 순식간, 일순간, 찰나
"
상가,"상갓집, 초상집

"
상갓집,"상가3, 초상집

"
상담원,"카운슬러

"
상대방,"상대편

"
상대편,"상대방

"
상록수,"늘푸른나무
"
상말,"상소리, 속어

"
상반신,"상체, 윗몸
"
상사,"상관1

"
상석,"윗자리
"
상석,"윗자리
"
상소,"상소문

"
상소리,"상말

"
상소문,"상소1

"
상속인,"상속자

"
상속자,"상속인

"
상수,"상수도
"
상수도,"상수
"
상순,"초순
"
상승세,"오름세
"
상시,"항시1

"
상시,"평상2, 평상시, 평소, 평시, 평일

"
상아색,"아이보리

"
상여금,"보너스

"
상의,"웃통, 윗도리, 윗옷
"
상자,"박스
"
상자,"박스

"
상주,"맏상제

"
상체,"상반신, 윗몸
"
상층,"위층
"
상표,"브랜드

"
상품,"물건

"
상하,"위아래

"
상호,"서로1

"
상황,"정세2, 형세

"
상흔,"흉터

"
새달,"내달

"
새말,"신어

"
새봄,"신춘

"
새살,"생살

"
새색시,"각시, 색시
"
새신랑,"신랑
"
새싹,"움, 맹아2

"
새해,"신년
"
새해맞이,"설맞이

"
색,"여색

"
색깔,"빛깔, 색채

"
색시,"각시, 새색시

"
색싯감,"신붓감

"
색인,"찾아보기

"
색조,"톤1

"
색조,"색채

"
색종이,"색지

"
색지,"색종이

"
색채,"빛깔, 색깔

"
색채,"색조

"
색칠,"도색2

"
샘,"시새움, 질투

"
샘,"샘터

"
샘터,"샘터

"
생,"삶
"
생것,"날것

"
생계비,"생활비
"
생고기,"날고기

"
생리,"달거리, 월경

"
생리대,"패드

"
생모,"친어머니, 친모
"
생물,"생물체
"
생물,"생물학

"
생물체,"생물

"
생물학,"생물

"
생방,"생방송

"
생방송,"생방
"
생부,"친부, 친아버지, 계부, 양아버지, 의붓아버지
"
생부모,"친부모

"
생사,"사생

"
생산량,"생산액
"
생산액,"생산량
"
생살,"새살

"
생식기,"생식 기관

"
생업,"직업

"
생육,"생장

"
생장,"생육

"
생필품,"생활필수품

"
생활고,"생활난

"
생활난,"생활고

"
생활비,"생계비

"
생활필수품,"생필품

"
샹들리에,"펜던트

"
서,"서쪽

"
서고,"문고

"
서구인,"서양인

"
서기,"기원후

"
서남,"서남쪽
"
서남쪽,"서남

"
서녘,"서쪽
"
서당,"글방, 서재

"
서러움,"설움

"
서로,"상호1

"
서류철,"파일

"
서문,"머리말
"
서민,"평민

"
서방,"서쪽

"
서방,"서방 세계, 서방 정토

"
서북방,"서북쪽

"
서북쪽,"서북방

"
서북풍,"북서풍

"
서브,"서비스

"
서비스,"서브

"
서생,"유생

"
서술문,"평서문

"
서술어,"술어

"
서식,"폼

"
서신,"편지, 서찰, 서한

"
서실,"서재

"
서양,"구미2
"
서양식,"양식2
"
서양인,"서구인
"
서울,"도읍
"
서재,"서실

"
서재,"글방, 서당

"
서적,"책

"
서점,"책방

"
서지학,"문헌학

"
서쪽,"서4, 서녘, 서방1
"
서찰,"편지, 서신, 서한

"
서책,"책

"
서체,"글씨체, 필체

"
서체,"글씨체

"
서체,"글꼴, 글씨체

"
서치라이트,"탐조등

"
서커스,"곡마단

"
서한,"편지, 서신, 서찰

"
서해,"황해
"
석가,"석가모니

"
석가모니,"석가

"
석간,"석간신문
"
석간신문,"석간
"
석공,"석수

"
석불,"돌부처

"
석산,"돌산

"
석상,"돌상
"
석수,"석공

"
석식,"저녁, 저녁밥
"
석양,"낙조, 사양1

"
석재,"돌2
"
석탑,"돌탑

"
석학,"대학자

"
석화,"굴1

"
선,"라인

"
선견,"예견

"
선고,"언도

"
선대,"조상
"
선두,"앞장

"
선례,"전례

"
선민사상,"선민의식

"
선민사상,"선민의식

"
선민의식,"선민사상

"
선민의식,"선민사상

"
선박,"배2

"
선산,"선영

"
선수권,"타이틀

"
선언문,"선언서

"
선언서,"선언문

"
선영,"선산

"
선율,"가락2

"
선의,"호의
"
선인,"앞사람

"
선임,"전임1

"
선임,"고참

"
선입견,"선입관

"
선입관,"선입견

"
선착순,"도착순

"
설,"설날

"
설거지,"뒷설거지

"
설계도,"설계

"
설계도,"청사진

"
설날,"설1

"
설맞이,"새해맞이

"
설문,"앙케트

"
설사약,"지사제

"
설움,"서러움

"
설전,"말다툼

"
성,"성곽

"
성경,"성서

"
성곽,"성4

"
성교,"교합, 성행위, 방사
"
성대,"목청

"
성량,"볼륨
"
성명,"이름
"
성서,"성경

"
성쇠,"흥망

"
성심,"성의

"
성욕,"욕정

"
성원,"구성원

"
성의,"성심

"
성인,"어른, 대인1

"
성인,"성자

"
성자,"성인2

"
성장률,"경제 성장률

"
성좌,"별자리

"
성탄,"성탄절, 크리스마스

"
성탄절,"성탄, 크리스마스

"
성행위,"교합, 성교
"
세,"세력

"
세간,"가재도구

"
세계,"세상

"
세균,"균, 박테리아
"
세금,"조세

"
세대,"대9

"
세대,"가구1

"
세대,"가구1

"
세력,"세3

"
세면,"세수1, 세안

"
세면실,"세면장

"
세면장,"세면실

"
세모,"삼각형

"
세모꼴,"삼각형

"
세밑,"연말

"
세상,"세계

"
세상사,"세상일

"
세상일,"세상사

"
세수,"세면, 세안

"
세안,"세면, 세수1

"
세일즈맨,"외판원

"
세자,"왕세자

"
세자빈,"왕세자빈

"
세정,"세척

"
세제,"세척제

"
세척,"세정

"
세척제,"세제1

"
세탁비누,"빨랫비누

"
센서,"감지기

"
셈,"계산

"
소가족,"핵가족

"
소가죽,"쇠가죽

"
소감,"감상2

"
소개서,"소개장

"
소개소,"직업소개소

"
소개장,"소개서

"
소고,"작은북

"
소고기,"쇠고기

"
소금물,"식염수

"
소꼬리,"쇠꼬리

"
소나기,"소낙비

"
소나무,"솔2

"
소낙비,"소나기

"
소도구,"소품

"
소똥,"쇠똥

"
소리,"말1

"
소리글자,"표음 문자, 음성 문자

"
소망,"염원

"
소매,"옷소매, 팔소매

"
소매치기,"날치기

"
소묘,"데생

"
소방차,"불자동차

"
소비량,"소비액
"
소비액,"소비량
"
소뿔,"쇠뿔

"
소산,"산물

"
소산,"산물

"
소생,"갱생, 재생, 회생
"
소설,"소설책

"
소설책,"소설2

"
소송,"송사

"
소송장,"소장4

"
소아,"어린아이

"
소원,"희망, 원4

"
소유격,"관형격

"
소유자,"소유주
"
소유주,"소유자

"
소임,"구실1

"
소장,"작은창자
"
소장,"소송장

"
소재,"소재지

"
소재,"글감, 글거리

"
소재지,"소재1

"
소절,"마디

"
소제,"청소

"
소지,"새끼손가락

"
소지,"새끼발가락

"
소지인,"소지자

"
소지자,"소지인

"
소품,"소도구

"
소화기,"소화 기관

"
속,"속사정

"
속껍질,"내피
"
속내의,"내복, 내의

"
속내의,"속옷

"
속달,"속달 우편

"
속도,"스피드
"
속뜻,"속마음, 저의

"
속마음,"내심, 속뜻, 저의

"
속사정,"속, 이면2

"
속어,"비속어

"
속어,"상말

"
속옷,"내의, 속내의
"
속인,"범부, 범인1

"
손,"손가락

"
손,"객
"
손,"후손, 후예
"
손가락,"손1
"
손가방,"핸드백

"
손깍지,"깍지2

"
손도장,"지장2

"
손목,"팔목

"
손발,"수족

"
손발,"수족

"
손빨래,"손세탁

"
손세탁,"손빨래

"
손아귀,"수중1

"
손아래,"수하
"
손아랫사람,"아랫사람
"
손안,"수중1

"
손안,"수중1

"
손윗사람,"윗사람
"
손재간,"손재주

"
손재주,"손재간, 솜씨

"
손전등,"플래시, 회중전등

"
손풍금,"아코디언

"
솔,"소나무

"
솔기,"봉합선

"
솔바람,"송풍

"
솔숲,"송림

"
솜바지,"핫바지
"
솜씨,"손재주

"
솜저고리,"핫저고리
"
송골매,"매2

"
송림,"솔숲

"
송사,"소송

"
송신,"발신
"
송이버섯,"송이

"
송장,"사체, 시체, 주검

"
송풍,"솔바람

"
솥,"솥단지

"
솥단지,"솥

"
쇄신,"유신, 혁신

"
쇠가죽,"소가죽

"
쇠고기,"소고기

"
쇠고집,"옹고집, 황소고집

"
쇠꼬리,"소꼬리

"
쇠똥,"소똥

"
쇠락,"쇠퇴, 영락, 조락

"
쇠붙이,"금속

"
쇠뿔,"소뿔

"
쇠사슬,"사슬, 체인

"
쇠사슬,"사슬

"
쇠퇴,"쇠락

"
쇳소리,"금속성

"
쇼핑몰,"쇼핑센터

"
쇼핑센터,"쇼핑몰

"
수,"암1
"
수,"수명

"
수,"숫자
"
수건,"타월

"
수경,"물안경

"
수괴,"괴수2, 원흉

"
수꿩,"장끼
"
수나사,"볼트1
"
수도,"상수도

"
수도,"하수도

"
수도,"수도꼭지

"
수도꼭지,"수도1

"
수라장,"아수라장

"
수련의,"전공의
"
수렵,"사냥

"
수령,"두령, 두목

"
수령인,"수취인

"
수로,"물길

"
수리,"수선2

"
수명,"수7

"
수묵,"수묵화

"
수묵화,"수묵

"
수분,"물기
"
수비진,"방어진

"
수상,"영의정

"
수석,"수위3
"
수석,"수위3

"
수선,"수리3

"
수수료,"커미션
"
수순,"순서
"
수식,"장식, 치장

"
수식어,"수식언

"
수식언,"수식어
"
수신인,"수신자
"
수신자,"수신인
"
수양딸,"양녀, 양딸

"
수요일,"수5

"
수위,"수석2

"
수의,"죄수복

"
수장,"우두머리

"
수재,"수해

"
수재,"귀재

"
수정,"정정

"
수족,"손발

"
수족,"손발

"
수중,"손안

"
수중,"손아귀, 손안

"
수중,"물속

"
수증기,"증기

"
수채,"수채화
"
수채화,"수채
"
수초,"물풀

"
수취인,"수령인

"
수치,"부끄러움

"
수판,"주판

"
수평,"형평
"
수포,"물거품

"
수포,"물거품

"
수필,"에세이

"
수하,"손아래

"
수하,"부하2

"
수하물,"수화물

"
수해,"수재1

"
수화,"수화 언어

"
수화물,"수하물

"
수확고,"수확량
"
수확량,"수확고
"
숙망,"숙원2

"
숙면,"단잠

"
숙모,"작은어머니
"
숙부,"작은아버지
"
숙식,"침식3

"
숙어,"관용구, 관용어

"
숙원,"숙망

"
숙주,"숙주나물

"
숙주나물,"숙주1

"
순간,"삽시간, 순식간, 일순간, 찰나

"
순백,"순백색

"
순백색,"순백

"
순서,"수순

"
순수익,"순이익

"
순시,"순찰

"
순식간,"삽시간, 순간, 일순간, 찰나

"
순이익,"순수익, 순익
"
순익,"순이익

"
순찰,"순시

"
술기운,"취기2

"
술꾼,"주당

"
술버릇,"주벽

"
술상,"주안상

"
술수,"술책

"
술안주,"안주2

"
술어,"서술어

"
술자리,"술좌석

"
술잔,"잔

"
술좌석,"술자리

"
술주정뱅이,"주정뱅이

"
술집,"주점

"
술책,"술수

"
숫자,"수8

"
숫처녀,"동정녀, 처녀
"
숫총각,"동정남, 총각
"
슈퍼,"슈퍼마켓

"
슈퍼마켓,"슈퍼

"
스냅,"스냅 사진

"
스시,"초밥

"
스케치,"사생

"
스킨로션,"스킨로션

"
스탠드바,"바2

"
스토브,"난로

"
스파이,"간첩, 첩자

"
스페인,"에스파냐

"
스페인어,"에스파냐어

"
스포츠,"운동 경기

"
스포츠맨,"운동선수

"
스프링,"용수철

"
스피드,"속도

"
스피커,"확성기

"
슬기,"지혜

"
습관,"버릇

"
승,"곱셈

"
승,"불승, 중1

"
승강기,"리프트, 엘리베이터

"
승강장,"플랫폼

"
승계,"계승

"
승낙,"허가, 허락
"
승마,"기마

"
승부,"승패

"
승진,"영전1
"
승차권,"차표

"
승패,"승부

"
시,"시청1
"
시가,"시가지

"
시가,"시집1

"
시가지,"시가1

"
시각,"시간1

"
시간,"시각1

"
시계,"시야

"
시골,"촌1

"
시골,"촌1

"
시골뜨기,"촌뜨기

"
시골집,"촌가

"
시그널,"신호

"
시디,"콤팩트디스크

"
시력,"눈1

"
시말서,"전말서

"
시방,"지금1

"
시비,"잘잘못, 흑백

"
시새움,"샘1, 질투
"
시선,"눈길1

"
시선,"눈길1

"
시야,"시계2

"
시위,"활시위

"
시위,"데모

"
시위대,"데모대

"
시장,"장3

"
시장기,"공복감

"
시절,"계절

"
시점,"기점

"
시종,"본말2

"
시집,"시가3
"
시청,"시1

"
시체,"사체, 송장1, 주검

"
시쳇말,"요샛말, 유행어

"
시합,"게임

"
시험장,"고사장

"
식,"의식2
"
식견,"견식

"
식구,"가족

"
식당,"음식점

"
식대,"식비

"
식량,"양식6

"
식비,"식대

"
식사,"밥

"
식성,"먹성

"
식염수,"소금물

"
식욕,"밥맛, 입맛

"
식초,"초2

"
신,"신발

"
신,"신명

"
신검,"신체검사

"
신교,"개신교
"
신년,"새해

"
신대륙,"신세계

"
신도,"교도1, 신자

"
신랑,"새신랑
"
신령,"영3

"
신명,"신2

"
신문,"신문지

"
신문지,"신문2

"
신발,"신1

"
신발장,"신장1

"
신발짝,"신짝

"
신발짝,"신짝

"
신병,"초년병
"
신붓감,"색싯감
"
신생아,"갓난아기, 갓난아이, 갓난쟁이

"
신세계,"신대륙

"
신약,"신약 성경, 신약 성서
"
신어,"새말, 신조어

"
신열,"열4

"
신자,"교도1, 신도
"
신작로,"대로3, 큰길

"
신장,"신발장

"
신장,"키1

"
신장,"콩팥

"
신조어,"신어

"
신짝,"신발짝

"
신짝,"신발짝

"
신청인,"신청자

"
신청자,"신청인

"
신체,"육체

"
신체검사,"신검

"
신축성,"융통성

"
신춘,"새봄

"
신파,"신파극

"
신파극,"신파

"
신호,"시그널
"
신혼여행,"밀월여행

"
실각,"실족

"
실과,"과일, 과실1

"
실례,"결례, 실수

"
실리,"실익

"
실마리,"단서2, 단초

"
실망,"실의

"
실명,"본명
"
실속,"내실2

"
실수,"실례1, 결례

"
실시,"실행

"
실업,"실직
"
실의,"실망

"
실익,"실리

"
실족,"실각

"
실지,"현장, 현지

"
실직,"실업1
"
실책,"에러

"
실핏줄,"모세 혈관

"
실행,"실시

"
심리,"심리학

"
심리학,"심리

"
심보,"마음보

"
심상,"이미지

"
심술꾸러기,"심술쟁이

"
심술쟁이,"심술꾸러기

"
심장,"염통

"
심정,"마음씨

"
심중,"가슴속, 마음속, 염두, 의중

"
심포니,"교향곡

"
십자,"십자가

"
십자가,"십자

"
싸전,"쌀가게, 쌀집

"
싹,"싹수

"
싹수,"싹1

"
싹쓸이,"일소

"
싼값,"저가

"
쌀가게,"싸전, 쌀집

"
쌀집,"쌀가게, 싸전

"
쌍방,"양방

"
쌍수,"양손

"
쑥대밭,"쑥밭

"
쑥대밭,"쑥밭

"
쑥밭,"쑥대밭

"
쑥밭,"쑥대밭

"
쓰레기,"오물

"
쓰레기통,"휴지통

"
쓰임새,"용도

"
쓴웃음,"고소2

"
쓸개,"담4

"
씨뿌리기,"파종

"
아가씨,"미스2

"
아군,"우군
"
아기,"영아, 유아2, 젖먹이

"
아낙,"아낙네

"
아낙네,"아낙

"
아내,"처
"
아들아이,"아들자식
"
아들자식,"아들아이
"
아래옷,"아랫도리, 하의
"
아래위,"위아래

"
아래쪽,"아래편
"
아래층,"하층
"
아래편,"아래쪽

"
아랫도리,"아래옷, 하의
"
아랫목,"구들목
"
아랫사람,"손아랫사람
"
아부,"아첨

"
아수라장,"수라장

"
아이러니,"반어

"
아이보리,"상아색

"
아이스커피,"냉커피

"
아이스하키,"하키
"
아이큐,"지능 지수
"
아주높임,"극존칭
"
아첨,"아부

"
아침,"아침밥, 조반, 조식
"
아침밥,"아침, 조반, 조식
"
아침저녁,"조석

"
아코디언,"손풍금

"
아티스트,"예술가

"
악,"악질, 흉악
"
악당,"악한

"
악동,"개구쟁이, 장난꾸러기

"
악마,"사탄

"
악마,"마1

"
악몽,"흉몽

"
악질,"악3, 흉악

"
악한,"악당

"
안,"이내1

"
안,"안방

"
안,"안감

"
안,"안건

"
안감,"안1
"
안건,"안3

"
안구,"눈망울, 눈알

"
안내판,"게시판, 알림판

"
안도,"안심2

"
안마,"마사지

"
안면,"얼굴

"
안면,"면식

"
안방,"내실1

"
안사돈,"사돈댁
"
안색,"낯빛, 얼굴빛, 얼굴색

"
안심,"안도

"
안약,"눈약

"
안전띠,"안전벨트

"
안전벨트,"안전띠

"
안주,"술안주

"
안주인,"주부, 가정주부

"
안치실,"영안실

"
안타,"히트

"
안팎,"내외1

"
안팎,"내외1

"
알,"전구

"
알림장,"통지서

"
알림판,"게시판, 안내판

"
알몸,"나신, 나체, 맨몸

"
알밤,"꿀밤

"
알사탕,"눈깔사탕

"
알칼리성,"염기성
"
암꿩,"까투리
"
암나사,"너트
"
암행어사,"어사

"
암흑기,"암흑시대

"
암흑시대,"암흑기

"
앙갚음,"보복

"
앙케트,"설문

"
앙코르,"재청

"
앞길,"앞날, 전도2

"
앞날,"앞길, 전도2

"
앞뒤,"전후

"
앞뒤,"전후

"
앞뜰,"앞마당
"
앞마당,"앞뜰
"
앞면,"전면2
"
앞바다,"근해
"
앞사람,"선인1
"
앞사람,"전임자
"
앞잡이,"주구

"
앞장,"선두

"
앞쪽,"전면2, 전방
"
앞치마,"행주치마

"
애국심,"조국애

"
애당초,"애초, 당초
"
애벌레,"유충

"
애인,"연인

"
애초,"당초, 애당초
"
애환,"희비

"
앨범,"사진첩

"
앰뷸런스,"구급차

"
야만,"미개
"
야만인,"미개인
"
야생화,"들꽃

"
야식,"밤참

"
야자,"야자나무, 야자수

"
야자나무,"야자, 야자수

"
야자수,"야자나무

"
야채,"들나물, 채소

"
야합,"간음, 내통, 통정

"
약,"약품

"
약,"건전지

"
약국,"약방

"
약물,"약수2

"
약발,"약효

"
약밥,"약식2

"
약방,"약국

"
약손가락,"약지, 무명지

"
약수,"약물

"
약식,"약밥

"
약어,"약자2

"
약자,"약어

"
약주,"청주

"
약지,"약손가락

"
약탈,"겁탈

"
약품,"약2

"
약혼,"정혼, 혼약

"
약효,"약발

"
양,"신자

"
양,"양극2
"
양,"플러스
"
양극,"양극단

"
양극,"플러스, 양4
"
양극단,"양극1

"
양녀,"수양딸, 양딸

"
양딸,"수양딸, 양녀

"
양력,"태양력
"
양모,"양털

"
양모,"양어머니
"
양방,"쌍방

"
양부,"양아버지
"
양분,"영양분, 자양분

"
양성,"육성2

"
양손,"쌍수

"
양송이,"양송이버섯

"
양송이버섯,"양송이

"
양식,"서양식

"
양식,"식량

"
양아들,"양자2

"
양아버지,"양부
"
양어머니,"양모2
"
양옥,"양옥집
"
양옥집,"양옥
"
양자,"양아들

"
양잠,"누에치기

"
양쪽,"양측

"
양측,"양쪽

"
양치질,"칫솔질

"
양친,"부모, 어버이

"
양털,"양모1

"
양해,"이해2

"
얘깃거리,"이야깃거리

"
어깨,"불량자

"
어류,"어족1

"
어른,"대인1, 성인1

"
어린아이,"소아
"
어명,"왕명

"
어민,"어부

"
어버이,"부모, 양친

"
어부,"고기잡이, 어민

"
어사,"암행어사

"
어선,"고기잡이배, 고깃배

"
어이,"어처구니

"
어저께,"어제1

"
어제,"어저께1
"
어젯밤,"전야

"
어조,"억양

"
어족,"어류

"
어지럼증,"현기증

"
어처구니,"어이1

"
어촌,"갯마을

"
어투,"말투

"
어학,"언어학
"
어획고,"어획량

"
어획량,"어획고

"
억양,"어조

"
억지,"떼2

"
언도,"선고

"
언변,"구변, 말솜씨, 말재주, 말주변, 화술
"
언어학,"어학
"
언쟁,"말다툼

"
언저리,"주변2

"
얼결,"얼떨결

"
얼굴,"안면2

"
얼굴빛,"낯빛, 안색, 얼굴색

"
얼굴빛,"얼굴색

"
얼굴색,"낯빛, 안색, 얼굴빛

"
얼굴색,"얼굴빛

"
얼떨결,"얼결

"
엄동,"한겨울

"
업,"직업
"
엉덩이,"둔부, 히프
"
에고이즘,"이기주의

"
에러,"오류

"
에세이,"수필

"
에스파냐,"스페인

"
에스파냐어,"스페인어

"
에어컨,"에어컨디셔너

"
에어컨디셔너,"에어컨

"
에이즈,"후천 면역 결핍증

"
엑스레이,"엑스선

"
엑스선,"엑스레이

"
엑스트라,"단역

"
엔지니어링,"공학1

"
엘리베이터,"승강기, 리프트

"
여,"여자
"
여간내기,"보통내기

"
여걸,"여장부

"
여권,"패스, 패스포트

"
여기저기,"곳곳, 도처, 이곳저곳
작은말 요기조기

"
여론,"공론1
"
여름옷,"하복
"
여름철,"하계2
"
여백,"공란, 공백

"
여분,"나머지

"
여성,"여4
"
여식,"딸

"
여아,"여자아이
"
여염집,"민가

"
여우,"여배우
"
여자,"여4
"
여자아이,"여아
"
여장부,"여걸

"
역,"역할

"
역,"철도역

"
역기,"바벨

"
역사,"사학, 역사학

"
역사관,"사관

"
역사상,"사상1

"
역사학,"사학, 역사

"
역설,"패러독스

"
역술가,"점쟁이

"
역작,"노작

"
역전,"반전

"
역할,"역1

"
연,"연분

"
연,"연분

"
연고,"사유2

"
연골,"물렁뼈

"
연관,"관련

"
연관성,"관련성

"
연두,"정초

"
연두,"연두색, 연둣빛

"
연두색,"연두2, 연둣빛

"
연둣빛,"연두2, 연두색

"
연등,"연등회

"
연등회,"연등

"
연령,"나이

"
연령층,"나이층

"
연륜,"나이테

"
연리,"연이율

"
연마,"단련

"
연말,"세밑
"
연보라,"연보라색

"
연보라,"연보랏빛

"
연보라색,"연보라, 연보랏빛

"
연보랏빛,"연보라, 연보라색

"
연봉,"주급
"
연분,"연3

"
연분,"연3

"
연분홍,"연분홍색

"
연분홍,"연분홍빛

"
연분홍빛,"연분홍, 연분홍색

"
연분홍색,"연분홍, 연분홍빛

"
연사,"강사1

"
연서,"연애편지

"
연시,"홍시

"
연애편지,"연서2

"
연원,"본원

"
연이율,"연리

"
연인,"애인

"
연작,"연작2

"
연작,"연작1

"
연출자,"프로듀서, 피디

"
열,"신열

"
열녀,"열부2

"
열량,"칼로리1

"
열부,"열녀

"
열쇠,"키4

"
염기성,"알칼리성
"
염두,"가슴속, 마음속, 심중, 의중

"
염원,"소망
"
염통,"심장

"
엽서,"우편엽서

"
영,"공4, 제로

"
영,"신령

"
영,"영혼

"
영공,"영해

"
영광,"광영

"
영구성,"항구성

"
영구적,"항구적1

"
영구차,"장의차

"
영락,"조락

"
영락,"쇠락, 조락

"
영세민,"빈민

"
영아,"아기, 유아2, 젖먹이

"
영안실,"안치실

"
영양분,"양분2, 자양분

"
